index,wavelength,intensityRaw,intensityProcessed
0,324.21829268292674,0.001045751633986928,0.002593585771361643
1,324.45587984087234,0.001045751633986928,0.0026322389685913806
2,324.6934669988179,0.001045751633986928,0.002768164695725537
3,324.9310541567635,0.00130718954248366,0.002938448275990527
4,325.168641314709,0.0011764705882352942,0.0030089790500035
5,325.4062284726546,0.0011764705882352942,0.0030870556311356177
6,325.6438156306002,0.001437908496732026,0.003158844180807849
7,325.88140278854576,0.0011764705882352942,0.0030639759533111007
8,326.11898994649135,0.0011764705882352942,0.0028969998040558435
9,326.35657710443695,0.0011764705882352942,0.002607034320891096
10,326.5941642623825,9.15032679738562E-4,0.002017862938398403
11,326.8317514203281,2.61437908496732E-4,0.0014885042506454086
12,327.0693385782737,5.22875816993464E-4,0.0016051352645562046
13,327.3069257362192,0.001045751633986928,0.002063897266707858
14,327.5445128941648,0.001045751633986928,0.0021186015168342316
15,327.78210005211037,5.22875816993464E-4,0.0018387919760672463
16,328.01968721005596,6.5359477124183E-4,0.001847942306672509
17,328.2572743680015,9.150326797385621E-4,0.0021841907407555484
18,328.4948615259471,0.001176470588235294,0.002370716383837649
19,328.7324486838927,7.84313725490196E-4,0.002284715230785318
20,328.97003584183824,7.84313725490196E-4,0.00240372421459038
21,329.20762299978384,0.00130718954248366,0.002794557938803244
22,329.44521015772943,0.00130718954248366,0.0029439689960648265
23,329.682797315675,0.001045751633986928,0.002772819723242366
24,329.9203844736206,0.001045751633986928,0.002553035389034465
25,330.15797163156617,0.001045751633986928,0.002295050171324345
26,330.3955587895117,5.22875816993464E-4,0.0022371322355907125
27,330.6331459474573,0.001045751633986928,0.0028809844144884666
28,330.8707331054029,0.001830065359477124,0.003834013841504141
29,331.10832026334845,0.001830065359477124,0.004290789679220528
30,331.34590742129404,0.001830065359477124,0.004194235788209265
31,331.58349457923964,0.0011764705882352938,0.004212947406749815
32,331.8210817371852,0.0022222222222222222,0.0047134494323147706
33,332.0586688951308,0.0022222222222222222,0.004874091830566707
34,332.2962560530763,0.001699346405228758,0.0043003264111811015
35,332.5338432110219,0.001437908496732026,0.0034483310210097285
36,332.7714303689675,9.15032679738562E-4,0.0027190106888221603
37,333.00901752691306,9.15032679738562E-4,0.0023265457248942086
38,333.24660468485865,9.15032679738562E-4,0.002170775701086099
39,333.48419184280425,6.5359477124183E-4,0.002164928879743786
40,333.7217790007498,0.0013071895424836598,0.0020681406794053436
41,333.9593661586954,3.92156862745098E-4,0.0015273380177960472
42,334.19695331664093,3.92156862745098E-4,9.808711177780628E-4
43,334.4345404745865,1.30718954248366E-4,9.285448391383774E-4
44,334.6721276325321,3.92156862745098E-4,0.0016708199959336633
45,334.90971479047766,0.001437908496732026,0.0029417233085694255
46,335.14730194842326,0.0016993464052287583,0.0038396038095500377
47,335.38488910636886,0.0019607843137254897,0.0037781981511126397
48,335.6224762643144,9.150326797385621E-4,0.0029689167182924896
49,335.86006342226,9.150326797385621E-4,0.002177231291275822
50,336.0976505802056,6.5359477124183E-4,0.0015808654867012879
51,336.33523773815114,2.61437908496732E-4,0.0011971202328743228
52,336.57282489609673,5.22875816993464E-4,0.0011612969359907684
53,336.8104120540423,5.22875816993464E-4,0.0012153578590097273
54,337.0479992119879,5.22875816993464E-4,0.0011339453688373675
55,337.28558636993347,2.61437908496732E-4,0.001045628237358701
56,337.523173527879,5.22875816993464E-4,0.0010931084737956754
57,337.7607606858246,5.22875816993464E-4,0.0010550283116938343
58,337.99834784377015,2.61437908496732E-4,8.80834670606177E-4
59,338.23593500171575,2.61437908496732E-4,9.298271858104505E-4
60,338.47352215966134,3.92156862745098E-4,0.0014888495001325885
61,338.7111093176069,0.001176470588235294,0.0023855186065778015
62,338.9486964755525,0.001176470588235294,0.0032676126206067895
63,339.1862836334981,0.001699346405228758,0.004179878703091048
64,339.4238707914436,0.0022222222222222222,0.004871239593621116
65,339.6614579493892,0.0022222222222222222,0.004797237749779683
66,339.8990451073348,0.001437908496732026,0.004152815794252373
67,340.13663226528035,0.001437908496732026,0.0036708709714056036
68,340.37421942322595,0.001437908496732026,0.0034502472758765456
69,340.61180658117155,0.00130718954248366,0.00323688110898701
70,340.8493937391171,0.0011764705882352938,0.003033955903925853
71,341.0869808970627,0.0011764705882352938,0.002914469390358972
72,341.3245680550082,0.0011764705882352938,0.0028006884728544023
73,341.5621552129538,0.001045751633986928,0.0025538066912253157
74,341.7997423708994,0.001045751633986928,0.0020071751121243453
75,342.03732952884496,2.61437908496732E-4,0.0012545873549503683
